# wl center_tx left_tx right_tx top_tx bottom_tx
388.1919303 0.0000026 0.0000142 0.0000000 0.0000103 0.0000077
388.2006950 -0.0000066 0.0000093 0.0000000 -0.0000146 -0.0000146
388.2094597 -0.0000171 -0.0000210 -0.0000210 -0.0000026 -0.0000118
388.2181944 -0.0000052 -0.0000170 0.0000170 0.0000039 -0.0000209
388.2269591 0.0000157 -0.0000105 -0.0000026 -0.0000026 -0.0000039
388.2357238 0.0000208 0.0000169 0.0000169 0.0000208 0.0000298
388.2444885 -0.0000131 -0.0000118 -0.0000236 0.0000039 -0.0000079
388.2532132 -0.0000118 -0.0000013 -0.0000091 -0.0000065 -0.0000170
388.2619779 0.0000222 0.0000131 0.0000000 0.0000026 0.0000065
388.2707426 -0.0000013 0.0000118 0.0000078 0.0000065 0.0000078
388.2794773 0.0000039 0.0000104 0.0000039 -0.0000013 0.0000117
388.2882420 -0.0000026 -0.0000052 -0.0000065 0.0000065 -0.0000130
388.2970067 0.0000065 -0.0000118 -0.0000183 0.0000052 0.0000000
388.3057615 -0.0000039 -0.0000143 0.0000130 0.0000052 -0.0000091
388.3144961 -0.0000039 -0.0000026 -0.0000091 0.0000144 -0.0000091
388.3232609 0.0000104 0.0000065 0.0000104 0.0000013 0.0000013
388.3320256 0.0000092 0.0000210 0.0000144 0.0000131 0.0000171
388.3407603 0.0000078 0.0000039 -0.0000091 0.0000039 -0.0000026
388.3495250 0.0000052 0.0000026 -0.0000078 -0.0000117 0.0000013
388.3582797 0.0000169 0.0000169 0.0000078 0.0000091 0.0000143
388.3670144 -0.0000092 -0.0000078 0.0000026 0.0000052 0.0000013
388.3757791 -0.0000197 -0.0000052 -0.0000052 -0.0000118 -0.0000013
388.3845138 -0.0000013 0.0000026 -0.0000026 0.0000000 0.0000131
388.3932785 0.0000131 0.0000301 0.0000209 0.0000222 0.0000144
388.4020432 0.0000119 -0.0000066 -0.0000053 0.0000159 0.0000013
388.4107679 0.0000238 0.0000225 0.0000119 0.0000159 0.0000146
388.4195326 0.0000066 0.0000053 0.0000119 -0.0000119 -0.0000066
388.4282973 0.0000000 0.0000053 0.0000013 -0.0000080 0.0000040
388.4370320 -0.0000080 -0.0000040 0.0000013 -0.0000013 0.0000040
388.4457968 0.0000066 0.0000013 0.0000053 0.0000000 -0.0000066
388.4545315 -0.0000026 -0.0000040 -0.0000053 -0.0000040 -0.0000013
388.4632862 -0.0000079 0.0000013 0.0000040 0.0000000 0.0000106
388.4720509 0.0000105 0.0000132 0.0000066 -0.0000079 0.0000079
388.4807856 0.0000026 0.0000013 0.0000052 0.0000052 -0.0000236
388.4895503 0.0000331 0.0000397 0.0000304 0.0000397 0.0000159
388.4982850 0.0000185 0.0000212 0.0000066 -0.0000013 0.0000172
388.5070497 0.0000120 -0.0000160 0.0000053 0.0000013 0.0000013
388.5157744 -0.0000053 -0.0000106 -0.0000133 -0.0000212 -0.0000106
388.5245391 0.0000186 0.0000146 0.0000119 0.0000053 0.0000119
388.5332738 0.0000040 -0.0000026 -0.0000079 -0.0000092 0.0000000
388.5420385 0.0000146 0.0000172 0.0000040 -0.0000053 0.0000106
388.5507732 -0.0000211 0.0000000 -0.0000066 -0.0000013 -0.0000026
388.5595379 0.0000013 0.0000000 -0.0000106 0.0000000 -0.0000040
388.5682626 0.0000171 0.0000145 0.0000197 0.0000132 0.0000158
388.5770274 0.0000145 0.0000000 0.0000158 0.0000039 0.0000171
388.5857621 -0.0000026 -0.0000039 -0.0000131 -0.0000013 -0.0000052
388.5945268 -0.0000079 -0.0000079 -0.0000053 0.0000040 -0.0000053
388.6032615 0.0000079 -0.0000026 0.0000053 0.0000053 -0.0000040
388.6120262 0.0000066 0.0000106 -0.0000106 -0.0000026 -0.0000158
388.6207509 0.0000013 0.0000000 0.0000000 0.0000185 0.0000013
388.6295156 0.0000066 -0.0000026 -0.0000092 -0.0000171 -0.0000119
388.6382503 0.0000026 0.0000223 0.0000013 0.0000249 0.0000157
388.6470150 0.0000079 0.0000000 -0.0000013 0.0000000 -0.0000039
388.6557497 0.0000039 -0.0000066 -0.0000013 -0.0000066 -0.0000039
388.6645144 0.0000066 -0.0000026 0.0000053 0.0000040 0.0000079
388.6732391 0.0000092 -0.0000079 0.0000040 0.0000040 0.0000079
388.6820038 -0.0000013 -0.0000092 -0.0000040 0.0000026 -0.0000198
388.6907385 0.0000053 0.0000106 0.0000053 0.0000013 0.0000172
388.6994733 0.0000145 0.0000118 0.0000105 0.0000105 0.0000132
388.7082380 0.0000013 0.0000039 -0.0000026 0.0000026 0.0000026
388.7169627 0.0000039 -0.0000171 -0.0000039 -0.0000171 -0.0000157
388.7257274 -0.0000093 0.0000079 -0.0000119 0.0000000 -0.0000106
388.7344621 0.0000000 -0.0000171 -0.0000211 -0.0000105 -0.0000105
388.7431968 0.0000000 -0.0000105 0.0000052 0.0000026 0.0000052
388.7519615 0.0000105 -0.0000079 0.0000092 -0.0000026 -0.0000040
388.7606962 -0.0000066 -0.0000079 -0.0000066 -0.0000211 -0.0000158
388.7694509 0.0000171 0.0000197 0.0000026 0.0000105 0.0000262
388.7781856 0.0000118 -0.0000105 0.0000039 0.0000052 -0.0000092
388.7869203 0.0000000 0.0000132 -0.0000013 -0.0000013 0.0000066
388.7956850 -0.0000013 0.0000040 -0.0000158 0.0000000 -0.0000106
388.8044198 0.0000118 0.0000118 0.0000039 -0.0000013 -0.0000013
388.8131444 0.0000105 0.0000171 0.0000053 0.0000132 0.0000053
388.8219092 -0.0000132 0.0000013 0.0000159 -0.0000053 -0.0000026
388.8306439 0.0000133 -0.0000027 0.0000053 -0.0000027 -0.0000013
388.8393786 0.0000000 -0.0000079 0.0000026 -0.0000039 -0.0000053
388.8481433 0.0000066 0.0000079 0.0000026 0.0000145 0.0000066
388.8568780 -0.0000212 0.0000119 -0.0000172 -0.0000146 -0.0000106
388.8656027 0.0000119 0.0000053 0.0000013 0.0000146 0.0000000
388.8743674 -0.0000040 -0.0000133 -0.0000053 -0.0000172 0.0000053
388.8831021 0.0000106 0.0000040 -0.0000053 0.0000093 -0.0000066
388.8918368 0.0000080 -0.0000027 0.0000080 -0.0000093 -0.0000066
388.9005715 -0.0000107 -0.0000255 -0.0000255 -0.0000255 -0.0000201
388.9093363 0.0000160 0.0000160 0.0000160 0.0000200 0.0000160
388.9180610 -0.0000094 0.0000000 -0.0000107 0.0000000 -0.0000107
388.9267957 0.0000080 -0.0000187 -0.0000054 -0.0000120 0.0000013
388.9355604 0.0000013 -0.0000053 0.0000053 0.0000027 0.0000187
388.9442951 0.0000067 0.0000027 0.0000147 0.0000027 -0.0000040
388.9530298 0.0000000 0.0000000 -0.0000053 0.0000053 -0.0000107
388.9617545 -0.0000040 -0.0000040 -0.0000081 -0.0000107 -0.0000107
388.9705192 0.0000000 0.0000013 -0.0000107 0.0000000 -0.0000133
388.9792539 0.0000027 0.0000107 0.0000000 -0.0000067 -0.0000053
388.9879886 -0.0000013 -0.0000054 -0.0000188 -0.0000188 -0.0000148
388.9967233 0.0000067 -0.0000080 0.0000027 0.0000000 -0.0000173
389.0054480 0.0000013 0.0000027 -0.0000027 -0.0000066 -0.0000040
389.0142127 0.0000146 0.0000080 0.0000093 0.0000106 -0.0000027
389.0229475 0.0000000 -0.0000040 0.0000040 -0.0000093 -0.0000172
389.0316822 0.0000119 0.0000106 -0.0000013 0.0000027 -0.0000133
389.0404169 0.0000093 0.0000199 0.0000013 0.0000013 0.0000080
389.0491516 0.0000159 -0.0000027 0.0000119 0.0000186 0.0000119
389.0579063 0.0000027 0.0000120 0.0000213 0.0000213 0.0000066
389.0666410 -0.0000040 -0.0000013 -0.0000013 0.0000013 -0.0000026
389.0753757 -0.0000040 0.0000013 -0.0000040 0.0000278 -0.0000040
389.0841104 0.0000093 0.0000027 0.0000000 0.0000000 -0.0000053
389.0928451 -0.0000080 0.0000013 -0.0000066 -0.0000040 0.0000027
389.1015698 -0.0000040 0.0000119 0.0000146 0.0000305 -0.0000013
389.1103045 0.0000200 0.0000227 0.0000173 0.0000173 0.0000107
389.1190693 0.0000107 0.0000213 0.0000067 0.0000093 0.0000147
389.1278040 -0.0000053 0.0000013 -0.0000107 -0.0000093 0.0000120
389.1365387 -0.0000053 -0.0000093 -0.0000040 -0.0000160 -0.0000133
389.1452634 0.0000000 0.0000013 -0.0000106 -0.0000067 -0.0000146
389.1539981 0.0000145 0.0000053 0.0000079 0.0000185 0.0000013
389.1627328 0.0000052 0.0000066 0.0000013 0.0000118 0.0000000
389.1714675 -0.0000066 -0.0000144 0.0000079 0.0000079 0.0000066
389.1802022 -0.0000171 -0.0000105 -0.0000158 -0.0000276 -0.0000171
389.1889269 0.0000053 -0.0000079 -0.0000026 -0.0000053 -0.0000066
389.1976916 0.0000040 0.0000026 -0.0000132 -0.0000145 -0.0000158
389.2064263 0.0000052 -0.0000039 0.0000000 -0.0000052 -0.0000131
389.2151611 -0.0000013 0.0000026 -0.0000106 0.0000185 0.0000172
389.2238958 0.0000013 0.0000092 -0.0000052 0.0000144 0.0000118
389.2326305 -0.0000091 -0.0000091 -0.0000078 -0.0000052 -0.0000091
389.2413552 0.0000079 -0.0000092 -0.0000066 -0.0000013 0.0000079
389.2500899 0.0000026 0.0000144 0.0000079 -0.0000039 -0.0000079
389.2588246 -0.0000039 -0.0000026 0.0000092 -0.0000105 -0.0000052
389.2675593 0.0000013 0.0000000 -0.0000158 -0.0000066 -0.0000053
389.2762940 0.0000000 -0.0000119 -0.0000079 0.0000106 0.0000026
389.2850187 0.0000079 0.0000105 0.0000066 -0.0000013 0.0000039
389.2937534 0.0000026 0.0000132 0.0000105 -0.0000026 0.0000066
389.3024881 -0.0000039 0.0000013 -0.0000289 -0.0000118 -0.0000013
389.3112228 0.0000066 0.0000013 0.0000186 -0.0000040 0.0000066
389.3199576 -0.0000026 -0.0000013 -0.0000171 -0.0000092 -0.0000092
389.3286823 0.0000053 0.0000106 -0.0000026 0.0000040 -0.0000053
389.3374170 0.0000066 0.0000066 0.0000026 -0.0000132 -0.0000158
389.3461517 -0.0000026 -0.0000026 -0.0000211 -0.0000105 -0.0000118
389.3548864 0.0000000 0.0000079 0.0000026 0.0000000 -0.0000079
389.3636211 -0.0000144 -0.0000105 -0.0000157 -0.0000092 0.0000013
389.3723458 0.0000040 0.0000066 0.0000013 0.0000172 0.0000053
389.3810805 0.0000132 -0.0000225 -0.0000119 0.0000225 0.0000040
389.3898152 0.0000093 0.0000000 -0.0000013 -0.0000066 -0.0000026
389.3985499 0.0000093 -0.0000066 -0.0000040 0.0000080 0.0000040
389.4072847 0.0000040 -0.0000146 0.0000066 0.0000000 0.0000066
389.4160094 0.0000053 -0.0000079 -0.0000224 0.0000053 -0.0000158
389.4247141 0.0000026 0.0000079 0.0000000 0.0000040 0.0000000
389.4334488 0.0000040 -0.0000092 -0.0000053 0.0000119 -0.0000105
389.4421835 0.0000013 -0.0000039 -0.0000092 -0.0000052 -0.0000131
389.4509182 -0.0000092 -0.0000039 0.0000105 -0.0000158 -0.0000066
389.4596429 0.0000026 -0.0000013 0.0000013 0.0000105 -0.0000145
389.4683776 0.0000158 0.0000158 0.0000224 0.0000145 0.0000105
389.4771123 -0.0000119 -0.0000159 -0.0000013 -0.0000066 0.0000000
389.4858470 0.0000040 -0.0000066 -0.0000053 -0.0000013 0.0000000
389.4945818 0.0000000 0.0000106 0.0000079 0.0000053 0.0000000
389.5032765 0.0000159 0.0000066 0.0000146 0.0000119 0.0000133
389.5120112 -0.0000079 0.0000132 -0.0000093 -0.0000093 0.0000053
389.5207459 0.0000013 0.0000080 0.0000013 0.0000080 -0.0000225
389.5294806 0.0000106 0.0000159 0.0000013 -0.0000080 0.0000053
389.5382153 -0.0000067 -0.0000027 0.0000160 -0.0000013 -0.0000133
389.5469400 0.0000079 -0.0000132 -0.0000185 -0.0000185 0.0000066
389.5556747 0.0000053 0.0000224 -0.0000158 0.0000066 0.0000106
389.5643794 0.0000066 0.0000132 0.0000265 0.0000106 0.0000119
389.5731141 0.0000040 -0.0000040 0.0000186 0.0000053 0.0000066
389.5818388 -0.0000027 -0.0000186 -0.0000093 -0.0000066 -0.0000106
389.5905736 -0.0000040 0.0000026 -0.0000040 -0.0000013 -0.0000026
389.5993083 0.0000105 0.0000092 0.0000013 0.0000052 -0.0000118
389.6080130 -0.0000184 0.0000039 -0.0000092 0.0000039 -0.0000092
389.6167477 0.0000143 0.0000039 -0.0000026 0.0000065 -0.0000117
389.6254724 -0.0000144 -0.0000131 0.0000118 0.0000144 0.0000013
389.6342071 0.0000130 0.0000065 -0.0000052 0.0000026 -0.0000026
389.6429418 0.0000026 0.0000039 -0.0000144 -0.0000066 0.0000039
389.6516465 0.0000026 0.0000104 0.0000209 0.0000091 -0.0000078
389.6603812 -0.0000013 -0.0000013 0.0000039 -0.0000052 -0.0000209
389.6691060 0.0000184 0.0000092 -0.0000039 0.0000105 -0.0000013
389.6778407 0.0000078 0.0000091 0.0000104 0.0000000 0.0000013
389.6865454 -0.0000026 -0.0000065 0.0000118 0.0000039 0.0000000
389.6952801 -0.0000052 0.0000013 -0.0000078 0.0000078 -0.0000052
389.7040148 -0.0000145 0.0000105 0.0000013 0.0000013 0.0000066
389.7127095 -0.0000184 -0.0000157 -0.0000039 -0.0000066 -0.0000197
389.7214442 0.0000276 0.0000289 0.0000118 0.0000236 0.0000039
389.7301789 0.0000013 0.0000106 0.0000159 -0.0000013 0.0000000
389.7389136 0.0000105 -0.0000052 -0.0000013 -0.0000026 -0.0000039
389.7476083 0.0000039 -0.0000052 0.0000013 0.0000065 0.0000182
389.7563431 -0.0000052 -0.0000065 -0.0000104 -0.0000078 -0.0000117
389.7650778 -0.0000091 -0.0000078 -0.0000288 -0.0000039 -0.0000118
389.7737825 0.0000105 -0.0000105 0.0000052 -0.0000065 0.0000026
389.7825172 -0.0000118 0.0000039 -0.0000118 -0.0000158 -0.0000118
389.7912419 0.0000235 0.0000196 0.0000144 0.0000170 0.0000235
389.7999466 0.0000183 0.0000013 -0.0000091 -0.0000131 0.0000065
389.8086813 0.0000091 0.0000246 0.0000130 0.0000104 -0.0000052
389.8174160 -0.0000064 0.0000052 0.0000064 0.0000064 0.0000077
389.8261207 -0.0000026 -0.0000142 -0.0000065 -0.0000077 0.0000039
389.8348455 0.0000155 0.0000258 -0.0000155 -0.0000013 -0.0000013
389.8435802 0.0000000 0.0000013 0.0000000 -0.0000052 -0.0000129
389.8522849 0.0000000 0.0000000 0.0000077 -0.0000142 0.0000000
389.8610196 0.0000143 0.0000169 0.0000117 0.0000091 0.0000104
389.8697143 0.0000013 0.0000130 0.0000039 0.0000091 0.0000013
389.8784490 0.0000013 0.0000065 0.0000000 0.0000077 0.0000129
389.8871837 0.0000039 0.0000090 0.0000013 0.0000013 -0.0000013
389.8958884 0.0000078 0.0000221 0.0000039 -0.0000013 0.0000065
389.9046231 -0.0000013 0.0000000 -0.0000052 0.0000065 -0.0000130
389.9133178 0.0000116 0.0000116 -0.0000039 -0.0000026 -0.0000090
389.9220526 -0.0000117 -0.0000117 -0.0000104 -0.0000013 -0.0000156
389.9307873 -0.0000117 0.0000052 0.0000013 -0.0000013 -0.0000091
389.9394920 0.0000156 0.0000104 0.0000104 0.0000130 -0.0000013
389.9482267 0.0000157 0.0000118 0.0000157 0.0000078 0.0000000
389.9569214 -0.0000026 0.0000000 -0.0000039 -0.0000078 0.0000065
389.9656561 0.0000065 0.0000260 0.0000312 0.0000117 0.0000221
389.9743608 0.0000000 -0.0000092 -0.0000144 0.0000092 -0.0000026
389.9830955 -0.0000117 0.0000117 0.0000091 0.0000000 0.0000117
389.9917902 -0.0000039 -0.0000065 -0.0000052 -0.0000026 -0.0000144
390.0005250 -0.0000026 0.0000039 0.0000000 -0.0000104 -0.0000052
390.0092297 -0.0000078 -0.0000065 -0.0000091 -0.0000078 -0.0000091
390.0179644 0.0000103 0.0000142 0.0000103 0.0000194 0.0000039
390.0266591 0.0000026 0.0000039 0.0000142 0.0000078 0.0000026
390.0353938 0.0000013 -0.0000039 0.0000013 -0.0000052 -0.0000065
390.0440985 0.0000013 0.0000039 -0.0000052 -0.0000026 0.0000052
390.0528332 0.0000090 -0.0000026 0.0000077 0.0000065 0.0000194
390.0615379 -0.0000078 0.0000117 0.0000026 0.0000091 0.0000065
390.0702627 0.0000013 0.0000117 -0.0000039 -0.0000052 -0.0000104
390.0789674 0.0000142 0.0000052 0.0000000 0.0000194 0.0000052
390.0877021 0.0000130 0.0000065 0.0000091 0.0000091 0.0000156
390.0964068 0.0000052 0.0000221 0.0000143 0.0000221 0.0000078
390.1051315 0.0000117 0.0000182 0.0000117 -0.0000039 0.0000130
390.1138362 0.0000052 0.0000000 -0.0000130 0.0000065 -0.0000026
390.1225709 0.0000105 -0.0000026 0.0000105 0.0000092 0.0000013
390.1312756 0.0000013 0.0000065 -0.0000039 0.0000104 0.0000052
390.1399803 -0.0000052 0.0000000 -0.0000182 -0.0000195 -0.0000220
390.1487051 0.0000039 0.0000157 0.0000157 0.0000065 0.0000078
390.1574098 0.0000000 -0.0000013 -0.0000013 -0.0000065 -0.0000052
390.1661445 -0.0000091 0.0000013 0.0000078 -0.0000117 0.0000091
390.1748492 0.0000065 0.0000026 0.0000000 -0.0000065 -0.0000026
390.1835439 -0.0000104 -0.0000013 0.0000000 0.0000052 0.0000039
390.1922786 0.0000209 -0.0000039 0.0000026 0.0000144 -0.0000013
390.2009833 -0.0000013 -0.0000013 0.0000000 0.0000013 0.0000065
390.2097181 -0.0000078 -0.0000013 -0.0000103 -0.0000090 -0.0000155
390.2184228 0.0000000 -0.0000052 -0.0000039 -0.0000091 -0.0000091
390.2271175 -0.0000194 -0.0000116 0.0000026 -0.0000116 -0.0000026
390.2358522 -0.0000245 -0.0000155 -0.0000194 -0.0000181 -0.0000129
390.2445569 0.0000104 0.0000013 0.0000065 -0.0000065 -0.0000052
390.2532616 0.0000117 0.0000130 -0.0000039 0.0000026 -0.0000026
390.2619863 -0.0000039 -0.0000117 0.0000065 -0.0000078 -0.0000104
390.2706910 -0.0000090 -0.0000193 0.0000052 -0.0000168 -0.0000219
390.2793957 0.0000131 -0.0000013 0.0000196 0.0000026 0.0000131
390.2881305 0.0000156 0.0000039 0.0000078 0.0000117 0.0000000
390.2968252 0.0000078 0.0000091 -0.0000182 0.0000013 -0.0000078
390.3055299 0.0000078 -0.0000013 0.0000026 0.0000117 0.0000091
390.3142646 0.0000325 0.0000156 0.0000195 0.0000156 0.0000065
390.3229693 -0.0000104 -0.0000065 -0.0000078 -0.0000039 -0.0000183
390.3316640 0.0000091 0.0000155 0.0000039 0.0000129 -0.0000039
390.3403687 -0.0000103 0.0000039 -0.0000129 0.0000077 0.0000013
390.3491034 0.0000103 -0.0000077 -0.0000039 0.0000013 -0.0000090
390.3578082 0.0000000 -0.0000116 -0.0000259 0.0000026 -0.0000155
390.3665129 0.0000181 0.0000129 0.0000129 0.0000233 0.0000207
390.3752376 -0.0000052 0.0000026 -0.0000077 -0.0000090 -0.0000103
390.3839423 0.0000156 0.0000065 0.0000000 -0.0000065 -0.0000026
390.3926470 0.0000103 -0.0000129 0.0000091 0.0000116 -0.0000026
390.4013517 0.0000168 0.0000284 0.0000284 0.0000168 0.0000181
390.4100764 0.0000039 -0.0000168 0.0000039 0.0000026 0.0000052
390.4187811 0.0000064 -0.0000077 -0.0000064 0.0000000 -0.0000026
390.4274859 0.0000103 0.0000206 0.0000154 0.0000103 0.0000180
390.4361906 0.0000052 0.0000013 -0.0000090 -0.0000026 -0.0000180
390.4448853 0.0000270 0.0000141 0.0000039 0.0000039 -0.0000026
390.4536200 0.0000065 -0.0000013 0.0000000 0.0000077 0.0000026
390.4623247 0.0000077 0.0000026 0.0000013 -0.0000102 0.0000077
390.4710294 0.0000051 -0.0000026 -0.0000115 -0.0000038 -0.0000115
390.4797241 0.0000051 -0.0000128 -0.0000090 -0.0000205 -0.0000128
390.4884288 -0.0000129 0.0000077 0.0000220 0.0000090 0.0000103
390.4971636 0.0000000 -0.0000013 -0.0000115 -0.0000090 -0.0000103
390.5058683 0.0000129 0.0000013 0.0000155 0.0000103 0.0000000
390.5145730 -0.0000039 -0.0000026 -0.0000116 -0.0000039 0.0000065
