# wl 	 tx
277.6056936 0.0007595
277.6268283 0.0007578
277.6479931 0.0007558
277.6691278 0.0007562
277.6902926 0.0007563
277.7114274 0.0007390
277.7325821 0.0007497
277.7537169 0.0007509
277.7748816 0.0007501
277.7960164 0.0007440
277.8171811 0.0007473
277.8383159 0.0007522
277.8594807 0.0007600
277.8806154 0.0007588
277.9017802 0.0007451
277.9229050 0.0007447
277.9440697 0.0007445
277.9652045 0.0007289
277.9863692 0.0007285
278.0075040 0.0007161
278.0286388 0.0007130
278.0498035 0.0007041
278.0709383 0.0006957
278.0921031 0.0006880
278.1132278 0.0006877
278.1343926 0.0006748
278.1555274 0.0006821
278.1766622 0.0006771
278.1978269 0.0006664
278.2189617 0.0006681
278.2400965 0.0006653
278.2612612 0.0006589
278.2823960 0.0006561
278.3035508 0.0006596
278.3246856 0.0006437
278.3458203 0.0006528
278.3669851 0.0006554
278.3881199 0.0006573
278.4092547 0.0006500
278.4304194 0.0006472
278.4515542 0.0006530
278.4726890 0.0006551
278.4938138 0.0006593
278.5149786 0.0006628
278.5361134 0.0006646
278.5572482 0.0006475
278.5784129 0.0006480
278.5995477 0.0006439
278.6206825 0.0006495
278.6418173 0.0006534
278.6629821 0.0006601
278.6841069 0.0006624
278.7052417 0.0006470
278.7263764 0.0006527
278.7475412 0.0006522
278.7686760 0.0006523
278.7898108 0.0006538
278.8109456 0.0006503
278.8320804 0.0006507
278.8532352 0.0006516
278.8743700 0.0006588
278.8955048 0.0006456
278.9166396 0.0006460
278.9377744 0.0006349
278.9589092 0.0006483
278.9800740 0.0006535
279.0012088 0.0006587
279.0223336 0.0006580
279.0434684 0.0006522
279.0646032 0.0006764
279.0857380 0.0006687
279.1068728 0.0006762
279.1280376 0.0006698
279.1491724 0.0006739
279.1703072 0.0006814
279.1914320 0.0006737
279.2125668 0.0006712
279.2337016 0.0006687
279.2548364 0.0006837
279.2759712 0.0006743
279.2971060 0.0006735
279.3182408 0.0006712
279.3393756 0.0006766
279.3605005 0.0006670
279.3816353 0.0006681
279.4027701 0.0006722
279.4239049 0.0006703
279.4450397 0.0006622
279.4661745 0.0006736
279.4873093 0.0006741
279.5084342 0.0006709
279.5295690 0.0006684
279.5507038 0.0006622
279.5718386 0.0006759
279.5929734 0.0006725
279.6141083 0.0006771
279.6352431 0.0006825
279.6563779 0.0006754
279.6775027 0.0006779
279.6986375 0.0006678
279.7197724 0.0006672
279.7409072 0.0006660
279.7620420 0.0006725
279.7831768 0.0006678
279.8043116 0.0006673
279.8254365 0.0006710
279.8465713 0.0006592
279.8677061 0.0006577
279.8888110 0.0006530
279.9099458 0.0006636
279.9310806 0.0006634
279.9522155 0.0006580
279.9733403 0.0006692
279.9944751 0.0006636
280.0156099 0.0006531
280.0367148 0.0006571
280.0578496 0.0006666
280.0789845 0.0006649
280.1001193 0.0006674
280.1212541 0.0006671
280.1423790 0.0006709
280.1634838 0.0006657
280.1846186 0.0006744
280.2057535 0.0006742
280.2268883 0.0006773
280.2480232 0.0006785
280.2691180 0.0006755
280.2902529 0.0006723
280.3113877 0.0006735
280.3325225 0.0006653
280.3536274 0.0006631
280.3747622 0.0006607
280.3958971 0.0006784
280.4170319 0.0006667
280.4381268 0.0006738
280.4592616 0.0006722
280.4803965 0.0006802
280.5015013 0.0006760
280.5226362 0.0006736
280.5437710 0.0006726
280.5648659 0.0006790
280.5860007 0.0006789
280.6071356 0.0006742
280.6282704 0.0006743
280.6493753 0.0006781
280.6705101 0.0006785
280.6916150 0.0006719
280.7127399 0.0006779
280.7338747 0.0006778
280.7549796 0.0006785
280.7761144 0.0006770
280.7972493 0.0006734
280.8183541 0.0006722
280.8394890 0.0006675
280.8605839 0.0006664
280.8817187 0.0006768
280.9028536 0.0006729
280.9239585 0.0006769
280.9450933 0.0006722
280.9661982 0.0006771
280.9873231 0.0006738
281.0084279 0.0006792
281.0295628 0.0006761
281.0506976 0.0006738
281.0718025 0.0006806
281.0929374 0.0006716
281.1140323 0.0006714
281.1351671 0.0006645
281.1562720 0.0006654
281.1774069 0.0006702
281.1985118 0.0006716
281.2196466 0.0006816
281.2407515 0.0006674
281.2618764 0.0006709
281.2829813 0.0006762
281.3041161 0.0006592
281.3252210 0.0006620
281.3463259 0.0006638
281.3674608 0.0006629
281.3885557 0.0006628
281.4096905 0.0006706
281.4307954 0.0006604
281.4519303 0.0006708
281.4730352 0.0006706
281.4941401 0.0006699
281.5152649 0.0006744
281.5363698 0.0006662
281.5575047 0.0006760
281.5786096 0.0006693
281.5997145 0.0006751
281.6208494 0.0006802
281.6419443 0.0006749
281.6630492 0.0006724
281.6841840 0.0006749
281.7052889 0.0006757
281.7263938 0.0006836
281.7475287 0.0006761
281.7686236 0.0006737
281.7897285 0.0006672
281.8108634 0.0006746
281.8319683 0.0006702
281.8530732 0.0006621
281.8742081 0.0006719
281.8953030 0.0006649
281.9164079 0.0006708
281.9375128 0.0006674
281.9586477 0.0006707
281.9797526 0.0006706
282.0008575 0.0006801
282.0219524 0.0006730
